-0.08284989	0.059621233	0.0153387105	0.074193664	-0.014694614	-0.04943753	0.05521569	0.052037347	0.019522488	-0.039788775	0.09589968	-0.008994679	-0.0005003864	0.0119322445	-0.011864184	-0.023296285
-0.08786714	-0.010247708	0.06814362	0.058665764	-0.0038782242	-0.00072268426	-0.03279752	0.08802497	0.025502939	-0.09721866	0.065437116	-0.037958127	-0.04566375	0.017106127	0.009383561	0.015690409
-0.0741751	-0.022563223	-0.024582861	0.04711589	-0.034353934	-0.06802287	-0.030636383	0.103026554	0.07867016	-0.10662385	0.015433302	-0.004458741	-0.044820517	0.034169883	0.044841666	0.07949217
-0.0044127107	0.08433957	-0.0019419368	-0.027590267	-0.064625256	-0.004645056	-0.0055659134	0.08350976	0.014569308	-0.07512259	0.039799146	-0.01602225	0.033627156	0.015646996	-0.04142497	-0.022382012
-0.0657882	0.009340281	0.03219575	0.0062798085	-0.015708499	-0.054151703	-0.008694464	0.0809847	0.040550213	-0.06085772	0.06747869	-0.013598377	-0.011995308	-0.018552301	-0.0313995	0.018222991
-0.09725313	-0.013895007	0.002805929	0.006831282	-0.03661157	-0.016217887	-0.00046093515	0.06992448	0.0113073755	0.045424383	0.045673564	-0.10810438	0.009569645	-0.0069678356	-0.046976317	0.009157173
-0.08304227	0.059766885	0.005464381	0.091136634	-0.03403256	-0.110348724	-0.0028736792	0.12401003	0.0577381	-0.13870962	-0.01694622	-0.053513627	0.016338058	-0.045277756	-0.021996638	0.006977524
-0.0026302952	-0.023096574	0.021583946	0.025203124	-0.064726725	-0.047659334	-0.015713945	0.029108297	-0.025635712	-0.101829186	0.04483803	-0.06076694	0.027223362	-0.044616006	-0.008022649	-0.0025645937
-0.082817994	0.09171747	0.03142193	0.06117499	-0.09703735	0.03558503	0.01132533	0.07054227	-0.06629656	-0.12194137	0.040642645	-0.023609823	-0.06993231	-0.04078782	0.000986307	0.032692045
0.023017194	0.071686566	0.019839663	0.11417471	-0.034348324	-0.057628874	-0.04259896	0.045345515	0.04948091	-0.11525216	0.022655904	-0.06739516	0.015006398	0.092297345	0.006462792	0.032838263
-0.03446497	0.053503636	0.022412973	0.10980935	-0.05640725	-0.016258746	-0.05706966	0.062912256	0.07725091	0.0075167506	0.052661724	-0.04493842	-0.030111827	0.07263975	-0.054048065	-0.04033122
-0.0029160704	0.011134883	0.0378227	0.07235629	0.010667706	-0.0712188	0.07393683	0.039483357	0.08330612	-0.09424788	0.026469372	-0.007849831	-0.004241445	-0.0013726063	-0.012928338	0.012362625
0.00021611367	-0.0043768063	-0.035124626	-0.059396543	0.019281562	-0.07936222	-0.008833737	0.03081987	0.051154364	-0.022792231	0.015140044	0.00318248	0.038619462	0.018531807	-0.058932744	0.044304185
-0.05765673	-0.06555408	0.06645471	-0.04170803	-0.0029220372	-0.013712374	0.012125148	0.0044704955	0.08425713	-0.060829625	-0.05239977	0.04548646	-0.057468634	-0.023479367	-0.07025179	-0.043885026
-0.03345485	0.023900894	-0.06890835	-0.041179307	-0.09552044	-0.0698238	-0.041260064	0.057125002	-0.060319576	-0.13019566	0.0834581	-0.02378185	0.000116140225	0.0056953845	0.03283809	0.061145656
-0.04604344	-0.070453	-0.0060697086	0.007813592	0.045994233	-0.021360137	0.00045172943	0.0023732733	-0.062189665	-0.077509426	0.0002616474	0.017433256	-0.075306766	-0.020672169	0.061845127	-0.024022507
0.030810932	-0.008492549	0.011913026	-0.041762065	-0.048535045	0.054213013	0.066767596	0.10293584	-0.050963864	-0.04027498	-0.046321224	-0.12767443	0.010847664	-0.06795537	-0.03349491	0.044520035
-0.020275244	-0.02579815	-0.01673877	0.020435655	0.030440079	-0.022436852	0.10831911	0.102759585	0.051878992	-0.0749038	-0.047447376	-0.031738065	0.000309013	-0.059846435	-0.034927886	0.023743305
0.0626799	0.039897334	0.05253736	0.055179477	0.026719231	-0.106889546	-0.036381125	0.15984763	0.041341417	-0.023908425	0.11045759	-0.12600172	-0.034998454	0.006104909	-0.044176925	0.025001606
0.008787512	0.014937573	-0.0029610232	0.033634827	0.038175657	-0.018575188	0.044143453	0.06580531	0.04242952	-0.09041917	-0.06775497	-0.014775457	-0.0053055203	0.0190349	0.07362526	-0.0029650992
-0.116769925	0.000149493	-0.02815174	-0.008648949	-0.020736365	-0.08646755	0.06993615	0.06673516	0.020332478	-0.003088767	-0.018396532	0.015729554	0.029472193	-0.11781073	0.022237647	0.0027963945
-0.033344306	0.03928594	0.011357964	0.01821027	-0.05984236	-0.025567085	0.036843374	0.12937589	-0.11558545	-0.090890296	0.055427387	0.022141475	-0.058537427	0.08382674	0.042499248	-0.063615926
0.023149418	0.10649765	-0.002430397	-0.024141654	0.104884595	0.02141633	-0.07720551	0.041194417	-0.040690828	-0.08084473	-0.006898642	-0.10246857	-0.012941082	0.123710364	0.052188028	0.07227016
-0.006413328	-0.103003666	0.024375817	0.09817014	0.15300249	-0.11323394	0.014643785	0.061689872	0.054760378	-0.051381417	0.041390534	-0.027711254	-0.058280725	-0.043915857	-0.028011788	-0.09692839
-0.03668864	0.08243872	0.063353084	0.017085122	-0.029113788	0.043802142	0.02572835	0.05361629	0.025406094	-0.078916855	0.005978804	-0.04581142	0.03149916	-0.037171837	-0.06525704	0.004412335
-0.051950213	-0.00045913694	0.032709803	0.0012948465	-0.07970113	-0.023951534	0.03277604	0.08206863	-0.09171469	0.019444022	0.02153888	0.028593695	-0.0525506	0.043399174	0.058053743	0.047966715
-0.08857593	0.06818429	-0.057695467	-0.041259535	-0.092883214	0.005244061	-0.0125422	0.16110416	-0.14416432	0.093880996	0.13301386	0.0077854497	-0.053291358	-0.09375317	0.022454746	0.036693566
-0.060613457	0.017764822	0.06774423	-0.0067540375	0.045975287	-0.05359804	0.0044788043	0.07383115	0.020886902	0.015513506	0.10031024	-0.04614177	0.090473525	-0.06778901	0.012016215	-0.029509127
-0.03834948	-0.01890161	0.01542414	-0.038556144	-0.01259587	-0.020263528	0.030357998	-0.08014211	-0.05998928	0.037889875	0.1263138	-0.10988859	-0.013222067	-0.046548404	0.02205178	-0.061811086
0.035508182	-0.030346198	-0.010651602	-0.025873953	-0.0025306337	0.0067462437	0.03772772	0.026826875	0.062322862	-0.017453572	0.043400828	-0.018328357	0.09742832	-0.0047231615	-0.027352476	0.03207646
-0.054433182	-0.05261983	-0.0346175	0.03737802	-0.07467976	0.023977583	0.02755653	0.043437902	0.07487123	-0.12914799	-0.009332072	-0.048554204	-0.10203819	-0.04951558	-0.025074951	0.0018652626
0.015485535	-0.046181384	0.0002709781	-0.019377982	-0.12514839	-0.044973608	0.045296356	0.08210738	0.06783429	-0.15779594	0.04718948	0.0401017	-0.077888384	-0.031596467	-0.011413441	-0.00017722877
-0.021352766	0.0043720608	0.0074812463	0.060193326	-0.026417186	-0.06955544	-0.018323699	-0.006828397	-0.058086492	-0.0011977592	0.06277674	-0.12140969	0.023902304	0.04216326	-0.088747576	0.027982278
-0.016005928	-0.134306	-0.026481887	0.101461366	-0.03901936	0.012030626	-0.037980996	0.021994058	0.055013005	-0.044941053	0.05882021	0.018665772	-0.022576345	-0.027888022	-0.06258354	-0.0099307895
0.053303644	-0.014626158	0.08381223	0.043197095	0.095458604	-0.019966986	0.039500266	-0.02580209	-0.08466632	-0.09251013	0.06672778	-0.067047186	0.10328937	0.041376818	-0.013136745	0.0007899538
-0.11691786	0.058299012	-0.057580598	-0.04298927	-0.04548194	0.033024065	-0.05215831	0.12605712	-0.09626099	-0.06974904	-0.030538157	-0.06654808	-0.048871182	0.023584448	-0.016770493	0.02079542
-0.07566901	-0.06554386	-0.017235273	-0.029043406	0.011216266	-0.052344024	0.023718575	-0.001600736	0.08497518	-0.07294673	0.011012613	-0.03474376	0.011219876	0.06392425	0.024521908	-0.0030723466
-0.087055236	0.044054147	0.0064725797	-0.049636245	0.02528524	-0.028033823	0.017200287	0.100456275	0.022134386	-0.14977261	-0.028868955	-0.10814896	-0.06027907	0.01018511	0.0480842	0.011208314
-0.08622557	-0.024551895	-0.053995535	0.0010705169	-0.026879903	-0.09578933	0.08879953	0.020695556	0.09291799	0.054097082	-0.020635119	-0.14669424	0.09858443	-0.016908275	-0.0013424543	-0.030648692
0.1187504	-0.01371636	-0.008849725	0.0018491424	-0.12696823	-0.011832928	-0.022321185	0.010289656	-0.16243123	-0.027926015	0.051051605	-0.020033564	0.0039530927	0.042328484	0.03001672	0.00719864
0.019323595	-0.048666313	0.02597059	0.13476147	0.024304824	0.0020461748	0.013086101	0.054013647	0.029417787	-0.001901579	0.062264748	-0.0010277693	0.048930474	-0.053765707	-0.041767336	-0.02806928
-0.10500625	0.014270302	0.04685201	-0.081177145	0.037581954	0.024691718	-0.05032284	0.09994917	-0.02864017	-0.16944334	-0.03133095	-0.07213163	0.033755787	-0.044450924	-0.09905572	-0.042526443
-0.023628209	-0.13095266	0.02339245	0.092494115	0.008297254	-0.10774089	0.069882624	0.11530858	-0.017619226	-0.049674433	0.004232902	-0.035218406	-0.057799354	-0.03549146	-0.04969964	-0.11359945
-0.07561264	-0.0919698	0.07922808	0.068935186	-0.02617378	0.0040174704	-0.04177787	-0.020038275	-0.015263811	-0.010934781	-0.024137056	0.04521097	0.05097561	0.030798722	-0.10180893	0.034398105
0.044474468	0.058641	0.05144726	-0.102067314	-0.13101415	0.07362443	0.047047786	0.072949044	-0.006710214	0.011061585	-0.010672508	0.059133783	-0.11022403	0.02873577	0.017870745	0.013101043
-0.07453058	-0.08223876	-0.024799166	0.0020846773	-0.035841227	-0.09681182	0.07771061	-0.0085449	0.021162638	-0.18367529	-0.076354004	0.07974021	-0.06648158	-0.052182753	0.012684624	0.06392218
-0.0685983	0.022024468	-0.020031407	-0.03791491	-0.05753786	0.06372695	-0.0043468545	-0.019261567	-0.00543851	-0.005092905	0.06805422	0.056641378	0.0753951	0.020078398	0.10012273	-0.010924846
-0.025237404	0.07619528	0.0065078195	0.0233418	-0.09193357	0.060086686	0.068603314	0.038650554	-0.018959664	-0.015810704	-0.06465066	-0.10063266	0.035712626	-0.0045488756	-0.016848963	0.058620416
0.07633229	0.013962884	0.09146502	0.09765106	3.3601165e-05	-0.08924664	0.05098148	0.0981248	-0.024196234	-0.098207526	0.021516185	-0.039700016	0.01993877	-0.0510873	0.002186066	-0.102205575
-0.010149905	-0.031459823	-0.0699886	-0.08044197	-0.07971505	0.0072455867	0.011883664	-0.009732966	-0.074885085	0.09762108	0.07416593	-0.1288072	0.030193748	0.029021129	-0.066349216	0.055914283
-0.0329391	0.078702904	0.03741284	-0.025699474	0.15142624	0.04208025	-0.03293626	0.17513129	0.044649277	0.07476955	-0.029613834	-0.06625016	-0.060615547	0.05376612	-0.032928422	-0.013402653
-0.01619368	0.016383884	-0.034364108	0.1138989	0.16393302	0.11574411	0.023517502	0.034929566	0.0324683	0.031559482	0.02142504	-0.17644583	0.010415904	0.059619606	0.04887803	0.022975262
-0.015736522	0.20404348	-0.05338115	0.013987906	0.034848128	-0.07980151	-0.043812502	-0.12004067	0.049569763	-0.062119834	0.031555675	-0.10766392	0.029676404	-0.007017491	0.010843632	0.036541127
-0.07086033	0.037804257	-0.06024361	0.019660046	0.101791434	-0.010896941	-0.0041609434	0.113781065	-0.048271712	-0.059099127	-0.019817838	-0.05190809	0.012721527	-0.044583607	0.09058273	0.1688297
-0.034370903	0.0021439039	-0.026235165	-0.09290572	0.062992565	0.03628735	-0.09081884	-0.12426015	-0.033837136	0.058278542	0.015315617	-0.03129409	0.046515264	-0.008395154	0.06056444	0.024610715
-0.054355256	0.025357585	0.0021663082	0.019480258	0.065430686	-0.007667344	-0.0126199415	0.04239491	0.01999939	-0.14905465	0.07487621	-0.05336942	0.07937095	0.023271982	-0.056703288	-0.012607558
-0.06816164	-0.012432305	0.061296348	0.012152032	-0.115511335	-0.038404867	-0.034815036	0.12771596	0.10463606	0.05084231	-0.018126443	-0.083468124	-0.012839134	-0.04975006	0.010049172	0.044068698
0.034648504	-0.073395796	-0.057965886	0.09624587	0.009808854	-0.08148595	0.018343434	0.14992642	-0.025768168	-0.13793586	0.033789583	-0.030648807	-0.032555383	-0.051031888	-0.036877573	-0.06033597
-0.10042201	-0.017135905	-0.019846318	0.14088488	-0.0015261855	-0.13592435	0.17915027	-0.040556893	0.008147445	-0.02434924	0.1857514	0.04726989	0.16058826	-0.07974621	-0.055607468	0.04583256
-0.023700306	0.17696849	-0.012493762	-0.009564985	0.017224526	0.01894637	-0.0023698858	0.07458301	0.11137256	0.05258451	-0.060215876	0.031228075	-0.05117201	-0.005874481	0.09733153	0.09317208
0.030353554	0.04001733	0.048064712	0.09910542	0.0048219156	-0.11932451	0.0958571	0.07549206	-0.0363551	-0.15572624	0.02771813	0.039731234	-0.14636527	-0.107386775	-0.1373365	-0.11104478
0.023612991	-0.032187723	0.0022932098	-0.03934898	-0.15397362	-0.03659511	0.014811787	0.0015628594	0.15795162	-0.014068818	0.056163877	0.0033938212	-0.10851424	-0.058200326	-0.01783162	-0.109103136
-0.028629346	0.037560217	-0.055247873	-0.03093624	-0.016827669	-0.0951275	-0.016542401	0.09854917	0.041368727	-0.24197587	-0.048605707	-0.10392019	0.12695448	-0.03523949	0.06569252	0.042005014
0.043874376	-0.056894176	0.064826354	0.010554488	0.014354361	-0.081693046	0.09151559	0.0046627666	0.050859492	-0.11441405	0.026528094	-0.12264751	-0.06735398	-0.0037798071	-0.11465381	-0.08733528
-0.14848158	-0.03715496	0.071979426	0.12316786	-0.09629801	-0.06788982	0.05936491	0.10480722	0.035412144	-0.107362956	-0.046590623	-0.041785378	-0.007077088	0.0630783	0.004756234	-0.01082132
-0.055924255	0.024364358	0.0143635925	-0.052532937	-0.038155675	-0.11959199	-0.026039762	0.07441872	0.020346243	-0.054192767	0.042156983	0.052374087	0.08599279	0.0048622848	0.073326215	0.043775573
0.025159016	-0.0139309615	-0.00712573	-0.12281923	-0.14826933	-0.08122194	0.016834058	-0.00010488716	0.03537432	-0.076887205	0.012791946	-0.059840187	-0.02143894	-0.101219095	0.044774856	-0.045235343
-0.06173899	0.032761864	-0.025362222	0.01232786	0.026920766	0.019066148	0.01772583	0.11287709	0.033431493	-0.093094945	0.09153322	-0.056401465	0.0050194087	-0.0736807	-0.0021694573	-0.033382304
-0.0050602104	0.020074721	-0.014660316	0.0434027	0.03320916	-0.04083665	0.032625698	0.06591908	0.037289236	0.021674309	-0.06332218	-0.040998675	0.0034018331	0.05336249	0.0064273295	0.0732781
-0.07461457	-0.053627796	0.005329482	-0.034820996	-0.012953965	0.04014233	0.019003311	0.12708291	0.1659577	-0.0042263204	-0.008806248	-0.051945478	0.04735126	-0.06913432	-0.022469418	0.0053307456
-0.088363566	-0.034577828	-0.01875759	0.061859466	-0.01477987	0.05968651	0.0056405365	-0.04182388	-0.012621661	0.04944782	-0.016539434	0.0972659	-0.10759464	-0.09025383	-0.04244448	-0.09063273
-0.00022668927	-0.07646762	-0.00019782147	-0.13533464	-0.074510634	-0.05136289	0.0585211	-0.040750418	0.006455823	-0.024419343	0.03303751	-0.100828946	-0.019842641	-0.07106627	-0.018833745	-0.04903565
0.025403589	0.028708477	0.014114361	0.10336367	0.047803886	0.036873974	0.0045891097	-0.011567177	-0.059659313	0.08038927	0.033652615	0.042940516	0.0048810444	0.012188251	0.060123023	0.028850725
-0.03900144	-0.0068292688	-0.07864708	0.08964	0.035835896	-0.05762883	-0.0744978	0.047106005	0.075776786	-0.18883984	-0.09552091	-0.05253739	0.045626048	0.06250415	0.03817159	0.13665132
-0.046940506	-0.06493004	-0.028254077	-0.011117723	0.029029207	-0.05487346	0.031710476	0.04087636	0.056159236	-0.009364556	-0.043637678	-0.062424533	0.003711514	0.0623009	-0.055708624	0.05443743
-0.043388113	-0.03393561	-0.01763836	0.0058289594	-0.035979435	-0.09842979	0.0013285782	-0.029441182	-0.07137565	-0.053517427	0.0305554	0.050174896	-0.038712695	0.090211585	0.012986694	0.021217166
-0.07296034	0.043504596	0.11574076	-0.085226655	0.037821375	0.008830124	-0.048288874	-0.020054296	0.00054301275	-0.08591882	0.03949818	-0.09204887	-0.057515755	0.019795548	-0.07249134	-0.07656327
0.064827494	-0.093876615	0.053938903	0.081186354	-0.094177544	0.000423134	0.004891956	-0.06159441	0.02900111	-0.06252097	0.10075864	0.029697495	-0.05250098	0.041289896	-0.10800047	-0.036148172
-0.042834293	-0.0013714482	-0.061218727	0.1575585	-0.053505864	0.046913985	-0.062074985	0.059106883	0.08043879	-0.05166082	-0.03947719	0.02890226	-0.079192415	0.058892887	-0.00241172	-0.014266094
